YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,RH2M,T2M
2022,4,10,100.1,5.77,8.27,3.95,4.32,243.69,7.26,9.61,5.86,3.75,244.69,55.06,31.51
2022,4,11,100.11,5.97,8.42,3.8,4.62,237.81,7.69,9.35,5.98,3.37,238,58.25,30.28
2022,4,12,99.97,6.74,9.46,4.42,5.05,234.88,8.6,10.65,7.1,3.55,235.31,57.81,30.4
2022,4,13,99.94,6.73,8.64,4.64,4.01,239.75,8.59,9.55,6.8,2.74,240.31,60.06,30.05
2022,4,14,99.99,6.15,8.41,3.95,4.46,250,7.91,9.65,7.05,2.59,250.88,61.69,30.05
2022,4,15,99.94,7.13,9.98,4.76,5.23,252.31,8.97,11.55,7.47,4.09,253.56,62.88,30.38
2022,4,16,99.87,7.62,10.54,5.15,5.39,246.75,9.59,11.81,7.7,4.11,247.94,62.38,30.47
2022,4,17,99.98,6.63,9.39,3.93,5.46,234.38,8.47,10.52,6.9,3.62,234.94,62.62,30.04
2022,4,18,100.28,5.63,7.67,3.91,3.77,240.56,7.2,8.78,6.41,2.37,240.88,57.12,30.7
2022,4,19,100.5,4.98,7.05,2.92,4.13,254.06,6.37,8.59,4.3,4.29,254.81,54.75,31.33
2022,4,20,100.37,5.43,6.68,4.22,2.47,277.44,6.98,8.32,6.05,2.27,278.12,53.81,31.09
2022,4,21,100.24,5.21,8.16,2.98,5.2,275.81,6.75,10.18,4.91,5.27,276.56,47,32.02
2022,4,22,100.28,5.28,7.01,3.74,3.26,269.25,7.1,7.91,5.46,2.45,269.75,47.75,31.46
2022,4,23,100.31,4.36,7.13,2.69,4.45,277.19,5.85,9.34,3.34,5.99,277.75,45.62,31.99
2022,4,24,100.31,5.81,8.62,3.81,4.82,269.44,7.63,9.63,5.62,4.02,269.62,45.69,31.9
2022,4,25,100.18,5.44,7.82,3.1,4.72,266.44,7.06,9.12,5.63,3.49,267.44,53.06,31.04
2022,4,26,100.16,6.25,8.51,4.28,4.23,248.5,7.84,9.28,7.09,2.2,249.38,56.62,31.63
2022,4,27,100.15,5.19,7.17,3.34,3.83,252.12,6.5,9.16,3.95,5.2,252.62,53.88,32.69
2022,4,28,100.14,5.5,8.59,3.2,5.39,250.12,7.07,9.66,4.6,5.06,250.44,53,32.52
2022,4,29,100.14,6.78,10.35,3.66,6.7,247.31,8.59,11.91,6.64,5.28,248.31,57.44,32.42
2022,4,30,99.8,8.36,11.16,5.96,5.19,249.81,10.17,12.78,8.23,4.55,251.56,57.31,33.36
2022,5,1,99.72,6.81,8.71,4.7,4.02,246.56,8.45,9.95,7.08,2.87,247.62,63.69,32.15
2022,5,2,99.79,7.05,9.77,4.94,4.84,247,8.84,10.98,7.02,3.96,247.62,48.75,33.23
2022,5,3,99.88,8.11,11.19,5.53,5.66,223,9.86,12.52,7.59,4.94,223.38,60.5,31.35
2022,5,4,100.08,6.78,9.18,4.38,4.8,227.31,8.43,10.18,6.19,3.99,227.69,62,31.28
2022,5,5,100.15,4.45,6.73,2.73,4.01,244.5,5.59,8.55,3.17,5.38,245.12,55.75,31.96
2022,5,6,100.14,4.86,7.21,2.71,4.49,253.19,5.9,9.03,3.74,5.29,253.75,54.06,31.97
2022,5,7,100.15,5.45,7.36,3.66,3.7,261.94,6.45,9.15,3.5,5.65,262.12,53,32.49
2022,5,8,100.03,5.99,6.94,4.9,2.04,255.38,7.15,8.3,6.12,2.17,254.94,52.5,32.24
2022,5,9,99.86,6.04,8.12,3.54,4.59,245.88,7.36,8.77,5.82,2.95,245.94,61.62,31.2
2022,5,10,99.78,5.82,7.69,3.44,4.25,243.5,7.14,8.23,6.07,2.16,243.62,57.25,32.4
2022,5,11,99.72,5.51,8.52,3.12,5.41,265.94,6.85,9.98,4.38,5.62,267,52,34.25
2022,5,12,99.69,6.92,9.06,4.62,4.45,253.88,8.37,10.05,6.4,3.65,254.75,51.38,33.74
2022,5,13,99.51,8.45,10.98,5.74,5.24,255.44,10.28,12.48,8.02,4.46,256.75,51.5,34.39
2022,5,14,99.54,7.92,9.84,5.72,4.12,249.94,9.52,11.26,8.27,2.98,251.38,59.31,33.58
2022,5,15,99.78,8.18,9.89,6.38,3.5,244.56,9.71,10.86,8.76,2.09,245.12,62.56,32.06
2022,5,16,99.76,8.59,9.94,7.41,2.52,245,10.26,11.23,9.38,1.85,245.75,60.75,31.9
2022,5,17,99.56,9.04,11.52,6.81,4.7,242.44,10.87,13.21,8.8,4.41,243.56,58.5,32.04
2022,5,18,99.73,6.81,8.24,4.95,3.3,245.44,8.15,9.33,7.12,2.22,246.44,57.19,32.26
2022,5,19,99.87,6.28,8.38,4.51,3.88,248.44,7.36,9.95,4.98,4.97,249.38,57.94,32.73
2022,5,20,99.81,8.42,10.52,5.29,5.23,241.81,10.02,11.79,7.78,4.01,242.12,63.12,31.12
2022,5,21,99.66,10.09,11.57,8.06,3.5,246.56,11.95,13.02,10.37,2.65,247.38,65.19,30.6
2022,5,22,99.4,9.63,11.3,8.21,3.09,248.56,11.37,12.59,10.09,2.49,249.69,64.81,31.12
2022,5,23,99.3,10.41,12.02,8.32,3.71,244.88,12.38,13.42,10.48,2.94,245.81,65.19,31.34
2022,5,24,99.73,8.13,9.36,6.32,3.04,243,9.54,10.57,7.88,2.69,243.88,62.81,31.69
2022,5,25,100.1,6.2,8.34,4.16,4.18,243.75,7.28,9.18,5.32,3.85,244.19,59.25,31.54
2022,5,26,99.97,7.79,9.77,5.64,4.12,242.81,9.18,10.56,7.58,2.99,243.38,60.12,31.26
2022,5,27,99.81,9.34,11.68,6.83,4.85,242.94,11.03,12.95,8.86,4.09,243.75,61.25,31.26
2022,5,28,99.72,9.97,11.52,8.58,2.94,244.19,11.82,12.88,10.34,2.54,245.19,64.94,31.03
2022,5,29,99.78,9.35,11.02,7.62,3.4,248,11.03,12.2,9.52,2.68,249,65.5,30.91
2022,5,30,99.8,8.81,10.02,7.36,2.66,251.06,10.35,11.29,9.45,1.84,252.31,63.5,31.38
2022,5,31,99.82,8.37,10,6.6,3.4,255.81,9.85,10.95,8.91,2.04,256.69,61.06,31.61
2022,6,1,99.85,8,9.35,6.67,2.69,253.19,9.36,10.3,8.76,1.54,253.94,60.56,31.58
2022,6,2,99.86,8.55,10.77,6.16,4.6,258.25,10.14,11.91,8.5,3.41,259.31,58.06,32.06
2022,6,3,99.81,8.79,11.06,6.65,4.41,256.81,10.52,12.22,9.16,3.05,257.94,59.62,31.67
2022,6,4,99.77,8.5,11.03,5.7,5.34,249.75,10.2,12.2,8.29,3.91,250.44,60.38,31.19
2022,6,5,99.78,7.4,9.79,4.52,5.27,238.62,8.94,10.76,7.42,3.34,238.94,62.19,31.19
2022,6,6,99.79,7.39,9.23,5.19,4.04,245.75,8.76,10.3,7.56,2.75,246.31,60.31,31.72
2022,6,7,99.84,7.12,9.2,4.51,4.7,244.88,8.39,10.19,6.04,4.15,245.56,62.88,30.9
2022,6,8,99.81,7.83,9.22,6.26,2.95,247.31,9.19,10.2,8.2,1.99,247.69,64.44,31.21
2022,6,9,99.65,8.98,10.35,7.62,2.74,241.62,10.56,11.3,9.49,1.8,242.06,63.44,31.4
2022,6,10,99.7,7.89,9.34,5.95,3.41,232.19,9.25,10.13,7.84,2.3,232.31,60.56,31.58
2022,6,11,99.73,7.06,8.96,4.51,4.46,227.81,8.27,9.75,6.75,3.01,227.69,57.69,32.05
2022,6,12,99.71,6.27,8.2,3.69,4.52,227.44,7.24,8.77,5.49,3.27,227.31,56.25,32.33
2022,6,13,99.84,4.76,5.55,2.74,2.81,218.19,5.46,6.02,4.51,1.51,218,57,32.76
2022,6,14,99.83,4.36,6.64,2.79,3.85,229,4.85,7.88,3.23,4.66,228.75,58.62,32.59
2022,6,15,99.72,7.11,9.27,4.95,4.31,248.38,8.17,10.4,6.21,4.18,248.75,61.5,32.41
2022,6,16,99.63,7.73,9.44,5.44,4.01,237.12,8.98,10.23,7.17,3.06,237.38,60.75,32.61
2022,6,17,99.57,7.41,9.39,4.69,4.7,232.06,8.53,10.18,6.09,4.09,232.31,62.94,32.62
2022,6,18,99.56,7.24,8.98,4.8,4.18,226.69,8.33,9.7,6.07,3.62,226.88,62.5,32.58
2022,6,19,99.61,7.33,8.83,5.1,3.73,242.81,8.44,9.45,6.48,2.97,243.25,63.06,32.3
2022,6,20,99.5,9.04,10.84,6.84,4,244.75,10.6,12.28,8.6,3.68,245.25,63.19,31.78
2022,6,21,99.26,8.91,11.06,6.52,4.54,239.25,10.41,12.2,8.09,4.1,239.69,62.06,31.62
2022,6,22,99.62,4.8,7.84,2.64,5.2,235.56,5.58,9.04,3.21,5.82,236.12,53.31,33.05
2022,6,23,99.89,3.33,6.29,0.66,5.62,195.06,4.21,7.98,0.84,7.14,195.88,58.5,32.98
2022,6,24,99.7,5.55,8.72,3.25,5.47,258,6.54,10.34,4.23,6.12,259.75,62,33.15
2022,6,25,99.44,7.05,8.85,5.71,3.14,260.62,8.09,10.07,6.06,4.01,261.5,61,32.89
2022,6,26,99.38,5.58,7.97,3.65,4.33,243.31,6.41,9.77,3.49,6.27,243.81,59.06,33.36
2022,6,27,99.52,4.8,6.83,2.79,4.05,226.44,5.52,8.28,3.08,5.2,226.5,63.25,32.28
2022,6,28,99.53,6.36,8.08,3.46,4.62,218.06,7.27,9.56,4.37,5.2,218.12,65.25,31.73
2022,6,29,99.39,6.83,8.27,4.47,3.8,231.69,8.02,9.62,5.57,4.05,231.94,68.56,31.08
2022,6,30,99.29,8.18,10,5.21,4.8,233.38,9.56,10.84,6.68,4.16,234.06,63.81,32.6
2022,7,1,99.37,7.49,8.64,5.65,2.99,237.25,8.83,9.59,7.22,2.37,237.81,69.75,31.25
2022,7,2,99.23,5.41,6.95,2.81,4.14,232.31,6.48,8.16,3.59,4.57,232.56,78.62,29.5
2022,7,3,99.15,4.55,7.98,1.7,6.29,209.5,5.52,9.26,2.88,6.38,209.94,81.12,29.52
2022,7,4,99.23,4.37,5.5,2.85,2.66,206.31,5.42,6.1,4.47,1.63,206.5,78.5,29.69
2022,7,5,99.14,3.54,5.26,1.53,3.73,216.31,4.52,6.87,2.83,4.04,217,79.5,30.26
2022,7,6,99.23,2.73,4.11,0.64,3.47,186.44,3.84,5.91,0.72,5.2,186.19,80.31,29.55
2022,7,7,99.54,4.31,6.17,2.75,3.42,211.62,5.56,7.86,3.94,3.92,212,84.5,28.98
2022,7,8,99.51,5.81,8.19,3.94,4.25,253.12,7.55,9.48,6,3.48,253.31,85.88,28.33
2022,7,9,99.34,6.78,8.75,5.44,3.32,248.5,8.71,10.45,7.74,2.72,248.81,84.62,28.46
2022,7,10,99.47,6.73,8.24,5.16,3.08,238.75,8.81,9.85,7.02,2.82,239.06,85.75,28
2022,7,11,99.64,6.94,9.8,4.57,5.23,246.31,9.02,11.46,6.9,4.56,246.62,86.75,27.84
2022,7,12,99.59,5.55,7.35,3.91,3.45,251.56,7.35,8.55,5.66,2.89,251.81,89.56,27.54
2022,7,13,99.24,4.57,5.18,3.68,1.5,227.69,6.06,7.6,5.15,2.45,227.75,88.12,28.12
2022,7,14,98.98,4.27,5.19,2.14,3.05,98.19,5.68,7.13,4.13,3,98.31,88.25,28.38
2022,7,15,98.94,4.23,5.85,2.3,3.54,78.5,5.7,8.41,2.69,5.72,78.62,90.25,28.12
2022,7,16,98.79,6.89,9.24,4.52,4.72,87.94,8.82,11.16,6.55,4.61,88.62,86.81,28.44
2022,7,17,99.17,9.11,13.45,5.38,8.06,170.19,11.55,16.29,7.65,8.65,171.25,88.62,28.09
2022,7,18,99.61,4.42,5.41,3.14,2.27,203.88,5.9,7.32,4.52,2.8,204.12,84.88,28.15
2022,7,19,99.68,5.13,7.23,2.93,4.29,234.25,6.88,8.39,5.38,3.01,234.5,86.88,27.77
2022,7,20,99.69,7.14,9.94,5.3,4.63,235.94,9.24,11.58,7.64,3.93,236.31,85.19,28.18
2022,7,21,99.68,7.64,9.85,5.8,4.05,230.38,9.8,11.54,8.4,3.14,230.81,84.06,28.24
2022,7,22,99.81,6.8,9.59,4.81,4.78,230.56,8.77,11.01,6.91,4.1,231.06,85.38,27.84
2022,7,23,99.61,6.76,8.3,5.27,3.02,249.38,8.7,10.09,7.84,2.25,249.94,87.25,28.02
2022,7,24,99.46,6.96,9.24,5.53,3.71,234.75,9.03,11.02,7.2,3.82,235.12,89.94,26.86
2022,7,25,99.63,5.88,8.85,3.28,5.57,210.38,7.86,10.52,5.65,4.88,210.62,86.62,27.05
2022,7,26,99.95,5.28,7.83,3.34,4.49,225.25,7.25,9.19,5.37,3.82,225.56,88.62,26.73
2022,7,27,100.04,5.59,7.05,4.16,2.89,239.56,7.48,8.16,6.98,1.18,239.81,85.5,27.44
2022,7,28,100.14,5.53,7.71,3.34,4.38,232.88,7.43,8.84,6.07,2.77,233.12,85.19,27.57
2022,7,29,100.12,5.43,7.95,3.31,4.63,236.12,7.49,9.15,6.21,2.94,236.62,84.56,27.25
2022,7,30,99.97,6.65,8.98,4.73,4.24,238.38,8.85,10.26,7.72,2.54,238.75,82.94,27.37
2022,7,31,99.73,7.31,9.66,5.27,4.38,237.81,9.53,11.62,7.64,3.98,238.25,84.44,27.35
2022,8,1,99.71,7.14,9.86,5,4.86,235.88,9.28,11.52,7.51,4.02,236.38,85.5,27.55
2022,8,2,99.68,5.93,7.84,3.84,4,242.62,7.78,9.05,6.32,2.73,243.06,85.31,27.78
2022,8,3,99.7,3.98,4.71,2.88,1.83,237.44,5.6,6.62,4.43,2.19,237.62,83.25,27.97
2022,8,4,99.67,3.19,4.37,2.09,2.28,245.62,4.59,6.77,2.14,4.62,245.75,81.94,28.26
2022,8,5,99.54,2.94,4.28,1.99,2.29,260.81,4.22,6.52,2.13,4.38,261.25,86.62,27.57
2022,8,6,99.36,3.38,4.59,2.24,2.35,277.31,4.83,5.57,3.9,1.67,278.06,84.88,28.17
2022,8,7,99.31,3.6,4.55,2.94,1.61,267.56,5.08,6.28,3.14,3.15,268,86.31,28.37
2022,8,8,99.24,2.69,4.05,1.21,2.84,267.62,4.02,5.85,1.51,4.34,268.38,86.69,28.51
2022,8,9,99.04,3.7,5.75,2.27,3.48,203.38,5.47,6.88,3.88,3,203.81,91.94,28.28
2022,8,10,98.93,2.42,3.51,1.53,1.98,55.81,3.75,5.59,2.63,2.95,56.12,85.06,29.23
2022,8,11,98.74,4.45,6.37,1.51,4.86,158.88,6.14,7.4,2.75,4.65,143.94,86.62,29.1
2022,8,12,98.88,5.11,10.63,2.79,7.84,117.81,6.95,12.93,3.62,9.31,118.25,88.75,27.9
2022,8,13,99.31,6.91,8.77,4.98,3.8,209.88,8.91,10.36,7.05,3.3,210.06,83.69,27.65
2022,8,14,99.38,8.41,11.91,4.54,7.38,193.88,10.83,14.57,7.01,7.56,194.56,86.5,26.94
2022,8,15,99.57,7.03,9.59,3.59,5.99,222.38,9.24,12.09,6.15,5.95,222.75,86.88,26.98
2022,8,16,99.49,4.41,6.09,2.79,3.3,246.25,5.97,8.33,3.66,4.66,246.69,89.81,27.41
2022,8,17,99.46,7.19,9.48,5.68,3.8,251.44,9.42,11.58,8.04,3.54,251.81,91.56,26.8
2022,8,18,99.53,6.57,8.56,4.98,3.58,224.5,8.61,10.23,7.33,2.9,224.62,88.06,27.14
2022,8,19,99.68,6.58,7.97,5.07,2.91,221.25,8.5,9.3,7.48,1.81,221.44,88.44,27.15
2022,8,20,99.74,6.77,8.48,5.24,3.24,219.31,8.79,9.86,7.55,2.31,219.62,85.81,27.01
2022,8,21,99.7,6.09,8.09,4.59,3.5,231.94,7.94,9.47,6.65,2.81,232.19,85.69,27.15
2022,8,22,99.62,5.66,7.96,3.91,4.05,252.31,7.65,9.27,6.6,2.66,252.75,84.88,27.26
2022,8,23,99.54,5.71,7.45,3.74,3.71,255,7.86,9.75,6.24,3.51,255.5,87.19,27.17
2022,8,24,99.67,6.98,9.16,3.97,5.19,241.19,9.34,11.23,6.92,4.31,241.44,88.06,26.87
2022,8,25,99.83,5.67,7.32,3.78,3.54,221.31,7.78,8.81,6.72,2.09,221.56,84.44,26.69
2022,8,26,99.97,4.54,6.09,3.32,2.77,225.75,6.59,7.27,5.71,1.56,225.88,82.88,26.48
2022,8,27,100.03,4.18,5.55,2.99,2.55,236.75,6.27,6.88,5.61,1.27,237,82,26.12
2022,8,28,99.99,4.68,6.27,3.37,2.91,236.75,6.77,7.7,5.95,1.76,237.12,81.75,26.66
2022,8,29,100.17,3.66,5.02,2.61,2.41,232,5.59,6.38,4.74,1.64,232.31,83.62,26.71
2022,8,30,100.32,2.38,2.8,1.79,1.02,234.88,3.77,5.6,2.51,3.09,234.5,84.81,26.71
2022,8,31,100.19,3.06,4.26,2.05,2.2,257.75,4.62,7.16,2.2,4.96,257.12,83.94,26.92
2022,9,1,100.15,3.96,4.97,2.68,2.29,248.56,5.75,7.09,4.95,2.13,249,85.56,27.15
2022,9,2,100.23,2.84,3.5,2.07,1.43,245.12,4.44,6.25,2.95,3.3,245.38,84.62,27.52
2022,9,3,100.15,4.2,6.21,2.27,3.95,251.81,6.12,7.87,4.11,3.76,251.88,84.69,27.38
2022,9,4,99.97,6.62,8.83,4.61,4.22,249.38,9.12,10.34,8,2.34,249.81,84.5,27.32
2022,9,5,99.99,5.7,7.44,3.19,4.25,249.75,8.02,8.9,6.45,2.45,250.19,83.69,27.13
2022,9,6,100.12,3.58,4.63,2.2,2.43,248.75,5.42,7.35,3.93,3.41,249.19,81.44,26.89
2022,9,7,100.22,2.4,4.05,1.16,2.89,251.06,3.77,6.75,1.06,5.69,250.44,78.31,27.3
2022,9,8,100.19,2.66,4.39,1.43,2.96,226.31,3.99,6.6,1.76,4.84,227.38,79.5,28.53
2022,9,9,100,2.86,4.71,0.18,4.53,185.12,4.02,5.68,0.3,5.38,185,79.44,29.83
2022,9,10,99.94,1.36,2.3,0.64,1.66,294.25,1.97,3.18,0.59,2.59,294.44,82.06,29.88
2022,9,11,99.78,3.93,5.69,1.78,3.91,271.69,5.8,6.62,3.66,2.97,271.75,89.06,28.2
2022,9,12,99.64,3.77,4.66,1.85,2.8,288.62,5.43,6.62,3.85,2.77,289.31,91.06,27.22
2022,9,13,99.72,2.86,5.66,1.02,4.64,272.62,3.89,8.08,1.19,6.89,274.5,82.81,27.88
2022,9,14,99.79,4.24,5.59,2.12,3.47,282,6.15,7.48,4.13,3.35,282.56,90.19,27.76
2022,9,15,99.87,5.73,7.73,4.7,3.03,261.19,7.95,9.52,6.94,2.59,261.75,91,27.67
2022,9,16,99.78,6.72,8.75,4.66,4.09,249.75,9.03,10.62,7.43,3.19,250.19,87.81,27.35
2022,9,17,99.85,5.5,7.94,3.38,4.56,230.19,7.82,9.21,6.59,2.62,230.44,85.81,26.94
2022,9,18,100.19,3.59,4.6,2.65,1.95,224.88,5.56,6.59,4.48,2.09,225.06,83.94,27
2022,9,19,100.26,3.49,4.41,2.3,2.11,243.31,5.35,7,3.98,3.02,243.62,83.56,26.62
2022,9,20,100.22,3.84,5.11,2.67,2.45,247.25,5.95,7.57,4.69,2.88,247.56,81.75,26.58
2022,9,21,100.2,3.98,4.97,2.8,2.17,255.94,6.17,7.88,5.11,2.77,256.38,81.75,26.4
2022,9,22,100.2,4.35,6.14,3,3.14,252.81,6.67,7.25,5.65,1.59,253.25,82.12,26.18
2022,9,23,100.13,5.04,7.02,3.45,3.57,252.56,7.57,8.31,6.67,1.64,253.12,83.06,26.19
2022,9,24,100.06,5.34,7.73,3.49,4.24,247.31,7.82,8.97,7.12,1.84,247.75,83.69,26.21
2022,9,25,100.07,5.04,7.27,2.94,4.34,239.06,7.41,8.35,5.99,2.36,239.5,83.38,26.52
2022,9,26,100.41,3.38,4.5,2.25,2.25,238.88,5.2,6.66,4.29,2.37,239.19,81.88,26.53
2022,9,27,100.35,3.21,4.38,2.41,1.96,258.06,4.99,6.48,3.57,2.91,258.19,81.25,26.02
2022,9,28,100.25,3.37,4.31,2.39,1.92,263.81,5.18,6.84,3.84,3,264,81.75,25.82
2022,9,29,100.23,3.5,4.48,2.56,1.92,257.88,5.44,7.12,4.07,3.04,258.06,80.31,26.26
2022,9,30,100.32,3.63,4.91,2.66,2.26,265.88,5.69,7.17,4.65,2.52,265.94,80.69,25.99
2022,10,1,100.29,3.85,5.55,2.66,2.9,253.31,5.84,7.23,4.69,2.54,253.44,84.06,26.03
2022,10,2,100.28,3.71,5.24,2.62,2.62,239.81,5.77,6.46,5.2,1.26,240.06,81.25,26.18
2022,10,3,100.37,2.65,3.67,2.02,1.65,248.19,4.14,6.79,2.23,4.55,248.62,79.75,26.54
2022,10,4,100.45,2.45,3.88,0.58,3.31,265.06,4.06,6.84,0.5,6.34,265.5,77.19,27.28
2022,10,5,100.34,3.03,4.66,1.23,3.43,270.62,4.85,7.72,1.12,6.6,270.56,76.94,27.76
2022,10,6,100.17,3.59,4.91,2.18,2.73,288.56,5.45,7.41,2.37,5.04,289.88,76.5,27.74
2022,10,7,100.14,2.94,4.07,1.95,2.12,316.31,4.58,6.11,3.19,2.93,316.81,77.25,26.98
2022,10,8,100.08,2.88,4.13,1.73,2.39,165.19,4.73,7.09,1.92,5.16,165.69,71.31,27.84
2022,10,9,100.25,2.56,3.73,1.67,2.05,96.5,3.66,4.28,2.54,1.74,96.81,67.62,27.92
2022,10,10,100.42,1.63,2.43,0.19,2.24,205.81,2.21,3.51,0.23,3.28,205.94,61.56,29.06
2022,10,11,100.34,2.2,3.3,0.39,2.91,273.81,3.89,6.41,0.43,5.98,260.31,69.88,27.92
2022,10,12,100.42,1.87,2.8,0.32,2.48,266.56,3.27,5.87,0.38,5.48,266.69,66.62,27.72
2022,10,13,100.57,2.04,2.84,1.31,1.52,267.69,3.15,4.84,1.59,3.25,268.75,59,26.71
2022,10,14,100.59,1.47,1.93,0.61,1.33,290.25,2.16,3.27,0.73,2.53,292.38,55.38,27.48
2022,10,15,100.54,1.93,3.11,0.71,2.4,206.19,2.76,4.98,0.95,4.02,207,52.62,27.15
2022,10,16,100.65,1.47,2.4,0.83,1.57,149.88,1.98,3.3,0.89,2.41,149.62,50.62,27.26
2022,10,17,100.72,1.67,2.57,0.34,2.23,152.62,2.3,3.79,0.45,3.34,151.38,53.75,27
2022,10,18,100.6,2.03,3.17,0.84,2.33,256.56,3.41,6.57,0.99,5.57,257.25,65.62,26.08
2022,10,19,100.55,2.14,3.12,0.23,2.9,284.62,3.88,6.59,0.36,6.23,257.75,69.5,26
2022,10,20,100.59,1.84,3.53,0.39,3.15,234.12,2.89,5.78,0.51,5.27,231.69,67.81,26.19
2022,10,21,100.85,2.87,5.05,0.61,4.44,102.44,4.23,6.34,0.77,5.58,102.69,66.25,25.77
2022,10,22,101,3.55,5.09,2.39,2.7,79.19,5.45,7.34,3.85,3.49,79.12,60.62,24.76
2022,10,23,100.95,2.06,3.41,0.05,3.38,132.12,3.04,6.75,0.11,6.64,131.19,51.94,25.94
2022,10,24,100.67,2.6,3.8,0.63,3.16,290.19,4.05,7.87,0.85,7.02,290.69,60.38,25.57
2022,10,25,100.61,4.67,6.8,3.09,3.71,266.44,7.45,7.98,6.3,1.68,266.56,75.56,25.12
2022,10,26,100.77,3.14,4.02,2.23,1.8,235.12,4.96,6.95,3.55,3.4,235.31,77.38,25.47
2022,10,27,100.81,2.48,3.12,1.7,1.42,221.5,3.74,5.24,1.95,3.3,220.19,71.25,25.42
2022,10,28,100.79,1.38,2.4,0.5,1.9,179.38,1.78,3.11,0.66,2.44,179.38,59.81,26.43
2022,10,29,100.78,1.98,3.02,0.42,2.59,219.06,2.7,4.28,0.56,3.72,219.81,57.5,26.84
2022,10,30,100.82,1.84,2.52,0.45,2.07,161.75,2.62,4.11,0.59,3.52,162.44,56.62,26.66
2022,10,31,100.83,1.95,3.01,0.77,2.25,186.06,2.93,5.17,1.09,4.09,185.94,57.69,26.5
2022,11,1,100.86,1.48,2.54,0.42,2.12,246.44,2.2,4.68,0.48,4.2,244,59.19,26.33
2022,11,2,100.82,1.76,2.59,0.16,2.43,180.81,2.58,4.75,0.2,4.55,180.31,64.38,26.39
2022,11,3,100.75,2.6,3.27,1.73,1.55,263.31,4.24,6.67,1.88,4.79,262.69,68.81,25.53
2022,11,4,100.82,2.59,3.18,1.59,1.59,273.62,4.25,6.11,1.69,4.42,273.38,67.5,25.28
2022,11,5,100.93,2.32,3.08,1.4,1.68,266.75,3.51,5.59,1.46,4.14,265.56,65,25.41
2022,11,6,100.93,2.07,3.09,0.62,2.48,252.44,3.18,5.88,0.54,5.34,252.31,60.56,25.67
2022,11,7,100.87,2.51,3.32,1.34,1.99,300.88,4.23,7.07,1.41,5.66,300.12,65.62,24.23
2022,11,8,100.91,2.56,3.27,0.25,3.02,260.88,4.55,6.95,0.45,6.49,260.06,68.75,23.61
2022,11,9,100.93,1.91,2.97,0.28,2.69,258.31,3.2,6.25,0.26,5.99,259.69,65.5,24.64
2022,11,10,101.03,2.71,3.38,2.02,1.38,140.19,3.95,4.72,3.09,1.62,140.25,62.31,24.55
2022,11,11,101.08,2.92,4.59,1.81,2.77,39.31,4.29,6.05,2.47,3.58,39.31,54.69,24.18
2022,11,12,101.06,2.51,3.01,2.12,0.89,51.12,3.59,4.47,2.66,1.8,51,52.12,23.98
2022,11,13,100.88,1.41,2.29,0.27,2.02,151.56,1.91,3.78,0.36,3.43,150.19,46.44,24.67
2022,11,14,100.84,2.17,3.48,1.12,2.36,263.5,3.41,6.61,1.57,5.04,264.25,72.12,24.42
2022,11,15,100.88,1.92,2.62,1.02,1.6,153.19,3.04,5.36,1.12,4.24,154.12,66.75,24.96
2022,11,16,100.91,1.97,2.83,0.55,2.27,57,3.25,5.78,0.66,5.12,43.25,60.75,24.21
2022,11,17,100.94,1.76,2.4,0.46,1.93,70.88,2.38,3.72,0.63,3.09,69.69,53.62,24.55
2022,11,18,100.93,0.91,1.44,0.18,1.26,275.12,1.24,2.14,0.23,1.91,277.31,61.56,24.52
2022,11,19,100.94,1.7,2.7,0.39,2.31,157.06,2.44,4.45,0.41,4.03,155.62,63.31,23.85
2022,11,20,100.88,2.2,3.59,1.07,2.52,144.38,2.99,4.31,1.51,2.8,143.94,52.5,23.16
2022,11,21,100.82,2.59,3.72,0.66,3.06,102.19,3.63,5.3,0.9,4.41,101.88,48.81,23.6
2022,11,22,100.85,1.65,3.01,0.26,2.75,57.88,2.11,3.45,0.34,3.11,57.69,44.69,24.44
2022,11,23,100.89,1.59,2.77,0.93,1.84,171.88,2.24,4.51,0.96,3.55,186.62,54.81,23.92
2022,11,24,100.85,1.58,2.71,0.16,2.55,189.81,2.21,4.39,0.18,4.21,190.06,43,22.84
2022,11,25,100.93,2.23,2.87,1.18,1.69,150.88,3.14,4.52,1.68,2.84,150.75,45.5,21.84
2022,11,26,100.81,2.4,3.66,1.16,2.51,47.25,3.19,4.19,1.59,2.59,47.19,37.62,22.12
2022,11,27,100.53,1.7,2.95,0.68,2.27,299.56,2.52,5.57,0.8,4.77,299.56,48.19,22.26
2022,11,28,100.6,1.77,3.01,0.87,2.14,118.62,2.62,5.7,0.86,4.84,118.31,61.75,22.63
2022,11,29,100.81,2.92,3.87,2.12,1.74,35.06,4.24,5.59,2.27,3.32,35.06,44.12,20.46
2022,11,30,100.88,3.12,3.8,2.2,1.6,51.06,4.68,5.73,2.33,3.4,51.06,47.44,19.97
2022,12,1,100.81,2.75,3.66,1.81,1.85,63.38,4.04,5.64,2.52,3.12,63.62,46.44,20.52
2022,12,2,100.71,1.67,2.4,0.42,1.98,184.31,2.34,3.82,0.44,3.38,184,48.44,21.17
