YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,RH2M,T2M
2022,4,17,96.72,1.79,2.88,0.92,1.95,261.12,2.53,3.45,1.27,2.18,258.44,74.5,27.61
2022,4,18,96.87,1.66,2.9,0.57,2.33,255.56,2.2,4.21,0.77,3.44,252.81,75.75,27.47
2022,4,19,97.02,2.25,4.05,1.05,2.99,277.56,3.05,5.13,1.48,3.66,251.06,79,26.72
2022,4,20,96.77,1.58,2.78,0.23,2.55,186.44,2.25,3.55,0.09,3.47,167.5,75.69,27.75
2022,4,21,96.64,1.12,2.02,0.52,1.51,225.5,1.61,3.58,0.48,3.09,212.75,76.94,27.82
2022,4,22,96.72,1.09,1.72,0.38,1.34,199.19,1.59,2.67,0.16,2.51,187.56,77,27.83
2022,4,23,96.82,1.33,1.91,0.82,1.09,196.62,1.91,2.54,1.3,1.23,191.56,83.44,26.63
2022,4,24,96.72,1.56,2.7,0.7,2.01,298.62,2.16,4.04,1.05,2.99,304.31,78.94,27.35
2022,4,25,96.68,1.06,1.7,0.32,1.38,210.25,1.55,2.65,0.55,2.1,207.44,80,26.97
2022,4,26,96.69,1.71,2.78,0.84,1.94,308.81,2.34,3.85,1.34,2.51,309.94,76.38,27.55
2022,4,27,96.65,1.23,2.52,0.56,1.95,232.81,1.65,3.29,0.72,2.56,206.56,74.06,28.59
2022,4,28,96.78,1.25,1.77,0.23,1.54,261.38,1.79,2.62,0.3,2.32,261.5,81.31,27.52
2022,4,29,96.8,1.77,2.55,1.27,1.29,320.56,2.59,3.84,1.59,2.25,322.5,80.94,27.38
2022,4,30,96.73,2.03,2.56,1.44,1.12,276.31,2.92,3.77,2.34,1.43,275.94,76.19,27.96
2022,5,1,96.62,2.15,3.73,1.52,2.21,290.12,2.81,4.8,1.91,2.89,290.81,73.81,28.12
2022,5,2,96.6,2.38,3.76,1.29,2.47,283.62,3.21,4.59,2.26,2.33,283.06,73.25,28.13
2022,5,3,96.64,2.34,3.69,1.65,2.04,298.31,3.16,4.8,2.04,2.77,299.31,74.88,28.12
2022,5,4,96.73,1.98,2.46,1.3,1.17,305.88,2.9,3.8,1.82,1.98,305.38,82.38,27.49
2022,5,5,96.75,2.55,4.64,1.84,2.8,289.62,3.77,6.06,2.41,3.66,288.62,81.06,26.44
2022,5,6,96.65,2.33,3.06,1.77,1.3,300,3.2,3.88,1.8,2.08,300.81,81.31,27.03
2022,5,7,96.64,2.39,3.58,1.48,2.1,304.25,3.23,4.21,2.06,2.15,304.88,75.69,27.59
2022,5,8,96.49,2.35,3.51,1.42,2.09,301.31,3.07,4.03,1.93,2.09,301.06,77.5,27.85
2022,5,9,96.42,2.95,3.8,2.12,1.68,288.94,4.05,5.11,3.34,1.77,287.44,81.44,27.37
2022,5,10,96.43,4.2,5.5,3.11,2.4,287.5,5.84,7.27,4.73,2.53,287.75,77.81,27.61
2022,5,11,96.54,3.67,4.67,2.81,1.86,269.44,5.27,6.1,4.32,1.78,268.94,80.5,26.58
2022,5,12,96.61,3.52,4.79,2.55,2.24,270.62,4.95,6.23,3.85,2.38,270.31,82.75,25.24
2022,5,13,96.49,3.91,5.34,2.7,2.65,267.88,5.38,6.78,4.43,2.35,267.94,84.94,26.42
2022,5,14,96.5,3.48,4.26,2.73,1.53,291.5,4.74,5.71,3.76,1.96,293.56,83.31,26.62
2022,5,15,96.62,3.81,4.27,3.17,1.09,280.81,5.3,5.78,4.93,0.85,281.62,88.06,26.3
2022,5,16,96.6,3.75,4.71,2.97,1.74,257.5,5.26,6.12,4.35,1.77,258,89.69,25.72
2022,5,17,96.55,2.56,3.91,1.35,2.55,268.75,3.66,4.81,2.45,2.36,268.56,83.81,25.15
2022,5,18,96.45,3.33,4.35,1.56,2.78,305.62,4.62,5.57,2.89,2.68,308.56,87.38,26.01
2022,5,19,96.63,3.96,4.67,3.38,1.29,272.19,5.86,6.3,5.45,0.84,271.94,88.69,24.69
2022,5,20,96.79,2.25,3.29,0.82,2.47,234.88,3.4,5.33,1.65,3.69,236.31,85.38,23.6
2022,5,21,96.77,1.92,3.88,0.52,3.35,231.81,2.81,5.08,0.86,4.22,234.56,81,24.74
2022,5,22,96.63,2.87,4.17,1.67,2.5,244.75,4.26,5.52,3.08,2.45,245.06,88.38,25.49
2022,5,23,96.52,2.8,3.94,1.89,2.05,266.5,4.18,5.03,3.44,1.59,265.69,86.62,26.5
2022,5,24,96.71,2.52,3.96,1.64,2.32,283.19,3.82,5.12,2.98,2.15,281.88,88.12,26.59
2022,5,25,96.79,2.14,2.61,1.59,1.02,305.75,3.15,3.88,2.7,1.18,304.88,85.06,27.07
2022,5,26,96.87,2.52,3.37,1.86,1.51,289,3.79,4.38,3.54,0.84,286.75,86.25,26.4
2022,5,27,96.87,2.3,2.97,1.77,1.2,272.56,3.52,3.99,3.03,0.96,271.81,86,25.94
2022,5,28,96.8,2.05,3.26,1.41,1.85,272.06,3.17,4.07,1.97,2.09,270.44,81.38,25.94
2022,5,29,96.77,2.22,3.36,1.53,1.83,277.19,3.33,4.12,2.54,1.58,276.12,81.88,25.93
2022,5,30,96.71,2.65,3.55,1.98,1.57,277.44,3.91,4.4,3.24,1.16,276.12,82.19,26.06
2022,5,31,96.63,2.9,3.85,2.38,1.48,272.38,4.17,4.8,3.15,1.65,272,84.31,26.01
2022,6,1,96.63,2.19,2.87,1.52,1.35,274.81,3.2,4.71,2.41,2.3,272.88,85.44,25.44
2022,6,2,96.64,2.18,3.09,0.96,2.13,279.12,3.04,3.89,1.72,2.17,278.31,88.75,24.17
2022,6,3,96.61,2.85,3.8,1.36,2.44,273.44,4.04,5.38,2.52,2.85,273.38,87.31,25.63
2022,6,4,96.59,2.52,2.97,2.14,0.83,295.06,3.7,5.07,2.77,2.3,294.38,80.06,26.67
2022,6,5,96.6,1.8,2.33,1.28,1.05,277.31,2.7,3.55,1.99,1.56,274.19,84.69,26.33
2022,6,6,96.6,1.8,2.7,0.91,1.79,251.75,2.64,3.84,1.12,2.72,252.12,85.62,26.15
2022,6,7,96.7,1.48,2.9,0.24,2.66,269.62,2.16,3.67,0.46,3.21,264.69,83.81,25.61
2022,6,8,96.74,2.35,3.96,0.56,3.4,275.81,3.48,5.17,0.94,4.23,272.81,83.25,25.62
2022,6,9,96.69,3.16,4.28,2.27,2.01,262.5,4.72,5.56,3.8,1.77,261.06,82.56,25.78
2022,6,10,96.72,3.48,5.26,2.27,2.99,245.31,5.07,6.83,3.96,2.88,244.38,82.75,25.55
2022,6,11,96.81,2.55,3.88,1.55,2.32,231.62,3.77,4.99,2.41,2.58,234,82.31,25.37
2022,6,12,96.77,2.34,3.34,1.5,1.84,191.38,3.33,4.24,2.09,2.16,196.12,82.56,24.46
2022,6,13,96.81,2.66,3.81,1.4,2.41,217.88,3.83,4.91,2.63,2.28,218.94,85.5,25.23
2022,6,14,96.81,2.52,3.52,1.35,2.17,256.06,3.78,4.57,2.66,1.91,256.31,82.19,25.36
2022,6,15,96.7,2.41,4.16,1.44,2.73,250.38,3.58,5.34,2.16,3.18,251.38,87.69,25.08
2022,6,16,96.67,2.54,3.91,1.15,2.76,267.44,3.71,5.02,1.71,3.3,267.56,84.62,25.33
2022,6,17,96.67,2.4,3.69,0.95,2.73,239.69,3.41,4.63,1.45,3.18,241.88,84,24.94
2022,6,18,96.7,2.38,3.65,1.11,2.54,238,3.36,4.66,1.73,2.92,240.06,84.19,24.62
2022,6,19,96.76,2.42,3.66,1.27,2.4,267.88,3.58,4.78,1.74,3.05,267.69,82.75,24.55
2022,6,20,96.68,2.32,4.03,0.98,3.05,282.44,3.43,5.29,1.59,3.7,280.06,83.44,24.67
2022,6,21,96.55,2.75,3.92,1.74,2.19,261.88,4.17,5.2,3.14,2.05,261.56,88.94,24.9
2022,6,22,96.62,2.87,4.08,1.62,2.47,232.56,4.31,5.37,2.98,2.38,233,90.25,24.88
2022,6,23,96.72,2.95,5.22,1.05,4.16,228.5,4.31,6.85,1.88,4.97,230.06,87.69,24.75
2022,6,24,96.66,4.55,6.68,2.76,3.92,243.5,6.56,8.95,4.59,4.35,243.5,91.5,24.74
2022,6,25,96.5,3.76,4.95,3.02,1.94,250.69,5.59,6.8,4.84,1.95,251.12,88.06,24.98
2022,6,26,96.53,4.52,6.04,3.09,2.95,247.25,6.67,8.41,4.98,3.44,247.88,89.5,25.49
2022,6,27,96.69,3.64,5.12,2.63,2.49,245.81,5.49,7.07,4.44,2.63,246.75,88.81,25.52
2022,6,28,96.69,3.35,5.13,2.33,2.8,258,5.01,6.88,4.07,2.81,258.44,87.94,25.64
2022,6,29,96.56,3.22,4.13,2.65,1.48,270.69,4.84,5.5,4.21,1.28,270.62,90.5,25.17
2022,6,30,96.59,4.29,6.09,3.25,2.85,260.19,6.27,8.14,4.93,3.22,260.44,89.94,25.19
2022,7,1,96.61,3.91,5.75,2.72,3.02,267.69,5.76,7.8,4.43,3.37,267.69,89.5,25.12
2022,7,2,96.52,3.88,5.41,3.02,2.39,269.56,5.75,7.33,4.83,2.5,270,90.69,24.93
2022,7,3,96.55,4.33,5.49,3.36,2.13,262.06,6.38,7.52,5.44,2.09,262.62,89.81,24.8
2022,7,4,96.57,4.92,6.12,3.64,2.48,260.25,7.21,8.45,5.7,2.75,260.38,92.88,24.36
2022,7,5,96.47,4.89,6.38,3.91,2.46,259.31,7.12,8.58,6.21,2.38,259.38,92.5,24.58
2022,7,6,96.58,3.93,4.95,2.77,2.18,258,5.9,7.19,4.73,2.45,258.56,91.62,24.57
2022,7,7,96.84,4.62,6.53,3.27,3.27,258.5,6.73,8.74,5.1,3.64,258.81,90.69,24.3
2022,7,8,96.78,4.42,5.3,3.55,1.74,271.25,6.55,7.22,5.79,1.43,271.44,91.81,23.98
2022,7,9,96.6,4.72,6.1,3.67,2.43,276.94,6.93,8.23,6,2.23,277.06,92.5,24.35
2022,7,10,96.65,4.64,6.48,3.45,3.03,278.69,6.84,8.84,5.6,3.23,278.69,91.12,24.3
2022,7,11,96.8,4.59,5.98,3.3,2.68,275.38,6.77,8.19,5.34,2.84,275.62,92.12,24.3
2022,7,12,96.81,4.76,6.13,3.82,2.31,266.38,7.02,8.3,6.05,2.25,266.88,92.94,24.23
2022,7,13,96.63,5.65,6.93,4.68,2.24,269.19,8.3,9.58,7.63,1.95,269.5,92.94,23.82
2022,7,14,96.5,5.83,7.26,4.55,2.71,257.12,8.56,10.12,7.19,2.94,257.62,93,24.33
2022,7,15,96.56,4.91,6.96,2.94,4.03,254.62,7.41,9.79,5.07,4.73,255.81,92,24.63
2022,7,16,96.64,4.52,6.37,2.49,3.88,261.94,6.79,8.91,4.41,4.5,262.94,92.38,24.68
2022,7,17,96.74,3.41,4.96,2.29,2.68,264.25,5.22,7.04,3.79,3.25,265.06,93.19,24.12
2022,7,18,96.81,3.78,4.54,2.64,1.9,266.69,5.65,6.74,4.04,2.7,266.94,90.94,23.75
2022,7,19,96.79,2.54,4.01,1.48,2.53,261.31,3.79,5.29,2.54,2.74,261.5,91.12,23.82
2022,7,20,96.76,3.11,5.26,1.65,3.62,295.88,4.55,6.92,2.84,4.09,295.31,91.38,24.51
2022,7,21,96.73,3.12,4.64,1.81,2.82,297.75,4.61,5.98,3.48,2.5,296.56,91,24.53
2022,7,22,96.78,3.34,4.39,2.3,2.09,297.5,4.91,5.67,4.12,1.55,296.5,91.5,23.9
2022,7,23,96.72,3.05,5.23,1.99,3.23,283.12,4.55,6.92,3.56,3.36,281.94,90.19,23.98
2022,7,24,96.7,3.49,5.32,2,3.32,286.19,5.25,7.12,3.67,3.45,285.06,89.44,24.59
2022,7,25,96.79,2.72,3.7,1.82,1.87,286.38,4.16,4.84,3.41,1.43,285.31,89.31,24.53
2022,7,26,96.84,2.64,3.11,1.95,1.16,294.75,3.98,4.9,3.37,1.52,294.19,89.88,24.23
2022,7,27,96.68,2.53,3.82,1.79,2.03,306.94,3.52,4.85,2.14,2.71,308,88.5,24.76
2022,7,28,96.66,2.48,3.48,0.66,2.83,219.69,3.6,4.47,0.73,3.73,196.56,88.38,25.8
2022,7,29,96.68,1.88,2.57,0.26,2.31,206.75,2.96,4.18,0.74,3.44,205,87.62,26.26
2022,7,30,96.65,3.07,5.13,1.77,3.37,296.88,4.41,6.5,3.15,3.35,296.25,91.31,25.33
2022,7,31,96.47,3.36,4.96,1.55,3.41,289.69,4.79,6.45,2.73,3.72,288.62,93.06,24.53
2022,8,1,96.43,5.05,5.61,4.02,1.59,294.06,6.87,8,5.32,2.68,295.5,94.12,24.73
2022,8,2,96.43,4.7,5.62,3.3,2.33,285.44,6.72,8.12,5.43,2.69,284.88,93.75,23.6
2022,8,3,96.29,3.77,4.86,2.88,1.98,299.12,4.98,6.22,3.98,2.23,303.44,94.25,24
2022,8,4,96.38,4.52,6.43,2.94,3.49,290.38,6.39,8.36,4.59,3.77,291.5,93.69,24.16
2022,8,5,96.55,5.12,7.2,3.42,3.77,248,7.47,9.92,5.59,4.33,248.31,94.06,23.98
2022,8,6,96.49,5.76,7.41,4.32,3.08,257.88,8.23,10.03,6.69,3.34,258,92.44,24.13
2022,8,7,96.46,5.35,7.3,4.28,3.02,258.25,7.69,10.06,6.63,3.43,258.56,93.5,23.92
2022,8,8,96.44,5.39,7.15,4.09,3.05,256.94,7.83,9.95,6.28,3.67,257.38,93.81,23.98
2022,8,9,96.47,5.73,6.91,4.87,2.04,250.25,8.35,9.6,7.17,2.43,250.94,91.31,24.11
2022,8,10,96.47,5.33,7.12,3.66,3.47,245.94,7.89,9.93,5.94,3.99,246.88,90.5,23.95
2022,8,11,96.61,4.85,6.71,3.26,3.46,258.62,7.39,9.51,5.37,4.14,259.56,90.81,24.25
2022,8,12,96.74,3.84,5.39,2.16,3.23,250.31,6.09,7.75,4.06,3.69,251.56,90.62,24.3
2022,8,13,96.78,2.47,3.27,1.44,1.84,269.12,4.26,5.62,3.06,2.55,269.31,88.38,24.08
2022,8,14,96.84,2.53,3.81,1.8,2.01,267.31,4.06,5.34,3.12,2.2,268.56,92,23.83
2022,8,15,96.88,2.27,3.41,1.52,1.89,273.69,3.67,4.81,2.92,1.89,273.94,90.19,24.35
2022,8,16,96.87,1.96,3.39,0.9,2.49,274.62,3.02,4.64,1.45,3.2,275.62,88.56,24.57
2022,8,17,96.9,2.33,3.48,1.51,1.98,292.88,3.59,4.7,2.55,2.15,292.56,89.5,24.69
2022,8,18,96.84,2.76,4.2,1.66,2.54,303.19,4.27,5.71,3.23,2.48,302.25,89.5,24.46
2022,8,19,96.86,3.32,4.66,1.88,2.78,301.69,4.98,6.25,3.54,2.71,300.81,88.88,24.1
2022,8,20,96.88,2.94,4.75,1.7,3.05,291.75,4.43,6.34,2.63,3.72,291.19,89.12,23.87
2022,8,21,96.77,3.37,5.01,2.25,2.76,286.62,5.04,6.73,3.7,3.03,285.62,91,24.57
2022,8,22,96.76,4.13,5.96,2.44,3.52,280.56,6.18,8.19,4.29,3.9,280.38,91.12,24.55
2022,8,23,96.75,3.88,5.77,2.1,3.66,275.12,5.78,7.81,3.71,4.1,274.88,90.94,24.62
2022,8,24,96.88,3.69,5.48,2.17,3.3,289.12,5.43,7.12,3.84,3.28,289,89.88,24.22
2022,8,25,96.75,3.47,4.56,2.65,1.91,307.31,5.09,5.88,4.38,1.51,307.25,89.69,24.48
2022,8,26,96.67,3.21,4.77,2.16,2.61,304.12,4.65,6.05,3.58,2.48,304.31,90.94,24.27
2022,8,27,96.69,2.87,3.73,2.12,1.59,308.25,4.23,5.09,3.41,1.68,308.94,89.75,24
2022,8,28,96.63,2.95,4.07,1.84,2.23,309.06,4.21,5.76,3.12,2.63,310.38,89.44,24.33
2022,8,29,96.67,3.56,4.63,2.61,2.02,313.31,5.12,6.62,4.16,2.45,314.88,90.75,24.63
2022,8,30,96.6,3.44,4.16,2.7,1.45,314.81,4.84,5.94,3.68,2.26,318.19,92.06,24.5
2022,8,31,96.48,2.37,3.75,1.27,2.48,198.94,3.37,5.09,2.17,2.91,184.5,91.31,25.29
2022,9,1,96.57,2.09,2.59,1.45,1.14,266.56,3.02,4.43,1.59,2.84,263.75,88.31,25.36
2022,9,2,96.64,2.67,3.73,1.36,2.38,208.5,3.55,4.96,2.3,2.66,207.12,89.81,24.78
2022,9,3,96.69,2.27,3.8,1.46,2.34,217.38,3.18,4.8,2.03,2.77,217.56,88.94,25.05
2022,9,4,96.71,1.64,2.8,0.59,2.22,273.88,2.61,3.62,0.91,2.7,272.38,91,24.71
2022,9,5,96.68,2.55,3.53,1.87,1.66,314.69,3.89,4.55,2.88,1.67,315.69,92,24.86
2022,9,6,96.53,3.22,4.34,2.44,1.9,309.62,4.23,5.42,2.92,2.5,315.06,93.06,24.72
2022,9,7,96.57,4.37,5.52,3.53,1.98,253.88,5.7,7.13,3.91,3.22,250.94,93.75,23.74
2022,9,8,96.66,3.25,4.45,2.38,2.07,254.88,4.68,5.7,3.84,1.87,254.12,91.12,23.71
2022,9,9,96.61,3.53,5.03,2.76,2.27,239.56,5.16,6.63,4.32,2.31,238.81,91.31,24.19
2022,9,10,96.66,3.55,4.83,2.6,2.23,242.19,5.3,6.64,4.11,2.54,242.62,90.81,24.12
2022,9,11,96.58,4.19,5.82,3.09,2.73,232.19,6.26,8.09,5.08,3.02,233.94,91.88,24.05
2022,9,12,96.6,4.79,6.5,2.78,3.72,243.38,7.06,8.94,4.75,4.19,244.5,91,24.32
2022,9,13,96.8,3.86,5.68,1.95,3.73,245,5.7,7.72,3.4,4.32,245.75,90.81,24.32
2022,9,14,97,2.69,4.33,1.81,2.52,232.31,4.06,5.85,3.23,2.62,234.62,90.81,24.13
2022,9,15,97.08,2.81,4.22,1.95,2.27,234.88,4.23,5.66,3.45,2.21,236.06,91.12,24.08
2022,9,16,96.92,2.92,4.12,2.02,2.09,267.5,4.42,5.48,3.48,2,267.06,90,24.14
2022,9,17,96.88,2.58,4.01,1.64,2.37,253.69,3.88,5.18,3.09,2.09,253.12,87.75,24.58
2022,9,18,96.93,2.72,4.48,1.79,2.69,262.19,4.12,5.98,3.2,2.77,261.44,88.69,24.72
2022,9,19,96.94,2.73,3.91,1.94,1.98,291.81,4.15,5.12,3.52,1.6,288.88,88.19,24.3
2022,9,20,96.9,2.12,3.13,1.56,1.57,288.38,3.3,4.06,2.47,1.59,285.31,86,24.14
2022,9,21,96.87,2.17,3.5,1.69,1.81,284.69,3.32,4.5,2.22,2.28,280.81,86.5,24.04
2022,9,22,96.95,2.05,3.16,1.26,1.91,270.38,3.16,4.05,2.16,1.89,268.44,85.94,23.83
2022,9,23,96.99,2.09,3.34,1.29,2.04,264.5,3.16,4.41,2.23,2.19,264,87.56,23.78
2022,9,24,96.93,2.06,3.56,1.33,2.23,283,3.16,4.57,1.91,2.66,280.62,87.81,24.12
2022,9,25,96.8,2.32,3.35,1.41,1.94,303.19,3.38,4.18,2.35,1.83,302.38,86.56,24.48
2022,9,26,96.88,2.8,3.74,2.19,1.55,313.88,4.16,4.66,3.89,0.77,312.25,86.06,24.63
2022,9,27,96.8,2.42,2.95,1.87,1.09,305.19,3.62,4.85,2.52,2.34,303.44,86.75,24.15
2022,9,28,96.73,2.48,3.31,1.76,1.55,296.12,3.7,4.28,3.02,1.26,293.5,86.75,24.16
2022,9,29,96.71,2.14,2.75,1.8,0.96,300.44,3.25,3.7,2.53,1.16,298.06,88,24.12
2022,9,30,96.79,2.16,2.74,1.66,1.09,286.69,3.3,4.27,2.16,2.11,285.19,89.5,24.06
2022,10,1,96.87,2.53,3.59,1.73,1.86,289.88,3.84,4.67,2.95,1.72,289.25,89.31,23.72
2022,10,2,96.82,2.23,2.94,1.71,1.23,298.94,3.48,4.08,2.5,1.58,297.25,88.31,24.25
2022,10,3,96.76,2.93,3.96,2.28,1.68,303.5,4.27,4.88,3.66,1.23,303.94,87.62,25.02
2022,10,4,96.71,2.7,3.41,2.23,1.17,312.75,4.01,4.45,3.57,0.88,313.69,88.62,25
2022,10,5,96.67,2.77,3.48,1.52,1.95,307.94,4.1,4.77,2.6,2.17,306.56,88.5,24.74
2022,10,6,96.67,2.42,3.38,1.52,1.86,272.69,3.64,4.45,2.6,1.84,271.19,88.81,23.58
2022,10,7,96.73,2.14,3.32,1.55,1.77,250.94,3.27,4.37,2.79,1.58,250.81,85.94,24.01
2022,10,8,96.83,1.66,2.59,0.66,1.94,280.38,2.44,3.62,0.94,2.68,281.06,82.81,24.32
2022,10,9,96.83,1.77,2.06,1.17,0.89,311.75,2.56,3.3,1.22,2.08,313.25,85.75,25
2022,10,10,96.82,2.13,3.95,1.05,2.91,276.38,2.88,4.77,1.1,3.68,251.69,90.69,24.81
2022,10,11,96.84,2.55,3.56,1.35,2.22,268.94,3.57,4.83,2.34,2.49,265.44,91.25,24.34
2022,10,12,96.91,1.41,2.43,0.15,2.28,260.19,2.14,3.22,0.34,2.88,259.5,86.25,24.8
2022,10,13,96.84,1.5,2.61,0.19,2.42,267.56,2.2,3.94,0.23,3.7,252.38,87.56,24.79
2022,10,14,96.78,1.69,2.57,1.14,1.43,256.94,2.64,4.28,1.63,2.65,257.75,90.25,24.01
2022,10,15,96.63,1.2,1.94,0.41,1.53,181.81,2.02,3.36,0.57,2.79,188.5,85.62,25.28
2022,10,16,96.81,1.8,3.05,1.07,1.98,230.62,2.54,3.89,1.54,2.35,233.75,92.56,24.13
2022,10,17,97.01,1.07,1.59,0.1,1.48,201.88,1.7,2.94,0.17,2.77,215.56,88.62,24.49
2022,10,18,96.98,2.29,4.25,0.43,3.82,245.44,3.4,5.55,0.1,5.45,238.94,93.75,24.05
2022,10,19,96.97,1.51,2.07,0.97,1.11,231.81,2.23,3.62,1.08,2.55,230.25,88.62,24.21
2022,10,20,96.95,1.59,2.94,0.62,2.32,240,1.98,3.46,0.75,2.71,238.44,88.75,24.51
2022,10,21,97.04,1.12,2.21,0.17,2.04,217,1.48,2.91,0.13,2.77,179.19,85.12,25.31
2022,10,22,97.09,0.79,1.16,0.38,0.77,145.56,1.3,2.21,0.2,2.01,129.25,81.44,25.96
2022,10,23,97.07,1.2,1.72,0.33,1.39,154.25,1.88,3.34,0.45,2.89,145,77.38,25.4
2022,10,24,96.96,2.27,3.38,1.72,1.66,144.88,3.16,4.59,2.41,2.17,144.75,74.69,23.63
2022,10,25,96.98,1.84,2.77,0.75,2.02,167.44,2.49,4.15,0.89,3.26,168.69,70.12,23.52
2022,10,26,97.06,1.66,2.3,0.47,1.84,99.06,2.62,3.79,0.66,3.13,88.94,68.75,23.98
2022,10,27,97.01,1.72,3.48,0.36,3.12,109.94,2.61,4.7,0.43,4.27,108.56,72.38,23.66
2022,10,28,96.91,1.7,2.96,0.13,2.83,131.69,2.68,4.09,0.41,3.7,93.19,73.81,24.43
2022,10,29,96.88,1.81,3.09,0.42,2.67,126.25,2.86,4.58,0.56,4.02,126.38,79.62,25.44
2022,10,30,96.91,1.68,3.2,0.2,3.01,126.44,2.64,4.58,0.49,4.09,132,81.12,25.51
2022,10,31,96.92,1.42,2.88,0.73,2.15,115.5,2.2,3.91,1.14,2.77,78.19,75.56,25.05
2022,11,1,96.99,1.17,1.88,0.31,1.57,154.31,1.74,2.48,0.41,2.08,159.31,77.75,25.3
2022,11,2,96.97,1.75,3.16,0.76,2.4,66.5,2.9,4.39,1.41,2.98,68.38,79.12,25.06
2022,11,3,96.91,1.94,3.2,1.01,2.18,69.38,3.15,4.59,2.09,2.5,71.19,75.5,24.93
2022,11,4,96.99,1.62,3.3,0.18,3.12,134.88,2.55,4.75,0.5,4.25,121.69,78.44,25.68
2022,11,5,97.13,1.42,3.05,0.09,2.96,123.5,2.25,4.41,0.08,4.34,118.81,74.81,25.48
2022,11,6,97.19,0.99,2.09,0.2,1.88,163,1.52,2.98,0.07,2.91,142.31,75.81,25.72
2022,11,7,97.1,1.12,2.63,0.26,2.38,123.62,1.76,3.78,0.45,3.34,112.06,77.44,25.69
2022,11,8,97.07,1.61,2.95,0.5,2.45,61.44,2.61,4.01,1.65,2.36,65.81,76.12,25.16
2022,11,9,97.04,2,3.19,0.96,2.23,53.44,3.09,4.29,1.45,2.84,56.56,75.44,25.05
2022,11,10,96.99,2.09,3.6,0.69,2.91,54.88,3.3,4.87,1.58,3.3,61.06,76,24.48
2022,11,11,96.97,2.06,4.21,0.45,3.77,76.81,3.41,6.04,1.29,4.74,75.38,76.25,25.04
2022,11,12,96.98,1.91,3.55,0.44,3.11,63.19,3.08,5.09,1.3,3.8,61.56,79.62,24.57
2022,11,13,96.91,1.77,3.41,0.3,3.11,88.31,3.02,4.96,0.97,3.99,64.56,80.56,25.57
2022,11,14,97.04,1.64,2.91,0.79,2.12,157.06,2.43,3.96,1.02,2.95,154.62,78.31,25.7
2022,11,15,97.09,1.17,2.09,0.24,1.84,238,1.67,2.59,0.39,2.2,239.12,86.19,24.66
2022,11,16,96.99,1.38,2.49,0.19,2.3,154.5,2.09,3.55,0.12,3.42,160.12,81.12,25.12
2022,11,17,96.96,2.11,3.05,1.23,1.84,50.5,3.16,4.09,1.91,2.18,53.69,70.19,23.69
2022,11,18,96.98,2.09,3.55,0.91,2.63,70.69,3.2,5.06,1.3,3.76,73,65.19,22.87
2022,11,19,96.98,2.43,3.66,1.04,2.62,75.44,3.68,4.94,1.68,3.26,76.19,65.75,22.51
2022,11,20,96.88,1.86,3.21,0.6,2.61,58.94,2.75,4.45,0.91,3.53,62.31,63.81,22.69
2022,11,21,96.86,1.38,2.52,0.41,2.12,108.38,2.12,3.7,0.32,3.38,107.94,64.31,23.17
2022,11,22,96.88,1.15,1.48,0.24,1.24,181.75,1.69,2.88,0.34,2.55,165.5,78.25,23.89
2022,11,23,96.91,1.14,1.4,0.82,0.57,111.25,1.66,2.55,1.02,1.52,99.88,83.25,24.76
2022,11,24,96.86,1.05,2.26,0.02,2.23,103.81,1.85,3.3,0.16,3.13,94.06,81.19,25.58
2022,11,25,96.96,1.65,2.87,0.09,2.78,177.12,2.34,3.7,0.12,3.59,168.5,82.75,25.38
2022,11,26,96.9,1.12,2.27,0.26,2,158.19,1.74,3.26,0.59,2.67,154.88,80.94,25.41
2022,11,27,96.8,1.48,2.12,1.06,1.06,213.31,2.03,3.21,1.3,1.91,209.62,84.31,25.08
2022,11,28,96.84,0.98,1.8,0.22,1.58,237.94,1.28,2.62,0.26,2.36,229.62,83.56,24.93
2022,11,29,96.89,0.84,1.58,0.2,1.38,185.06,1.12,2.16,0.19,1.98,155.62,80.94,25.22
2022,11,30,96.95,1.12,1.87,0.4,1.47,58.25,1.9,3.23,0.64,2.59,64.31,73.5,24.56
2022,12,1,96.94,1.57,3.05,0.12,2.92,151.44,2.29,4.22,0.2,4.02,147.5,71.12,23.72
2022,12,2,96.86,1.33,1.62,0.78,0.84,148.5,2.09,2.67,0.99,1.67,137,78.62,25.57
2022,12,3,96.87,1.02,1.8,0.27,1.54,144.19,1.63,2.74,0.38,2.36,142.06,78.62,25.84
2022,12,4,96.96,1.05,1.98,0.05,1.94,138.12,1.83,2.84,0.46,2.38,116.62,76.81,25.91
2022,12,5,97,1.09,2.16,0.13,2.03,123.94,1.82,3.23,0.21,3.02,105.62,76.94,25.71
2022,12,6,96.95,1.02,2.34,0.3,2.04,64.19,1.9,3.26,0.78,2.48,71.75,76.06,25.64
2022,12,7,96.93,2.09,3.09,1.23,1.85,59.88,3.21,4.17,2.19,1.98,62.06,72.38,24.26
2022,12,8,96.86,2,2.93,1.12,1.8,46.44,3.15,4.3,1.86,2.45,49.88,71.25,22.92
2022,12,9,96.73,2.02,3.95,0.68,3.27,106.25,2.96,5.19,0.88,4.3,93.62,69.12,23.09
